media_id,file_name,relative_path,captured_date,captured_time,media_type,component_group,specific_component,stage,observed_state,confidence,tags,notes
20260413_011201_gp_MCfZNiqw,20260413_011201_gp_MCfZNiqw.jpg,photos/20260413_011201_gp_MCfZNiqw.jpg,2026-04-13,01:12:01,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_040659,20260413_040659.jpg,photos/20260413_040659.jpg,2026-04-13,04:06:59,photo,body_floor,rear_cargo_floor,stripdown_cataloguing,trim_removed,high,cargo_floor|stripdown,
20260413_040700_gp_uZTDVpIw,20260413_040700_gp_uZTDVpIw.jpg,photos/20260413_040700_gp_uZTDVpIw.jpg,2026-04-13,04:07:00,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_040719,20260413_040719.jpg,photos/20260413_040719.jpg,2026-04-13,04:07:19,photo,interior_cabin,dashboard_shell_and_cabin,stripdown_cataloguing,trim_removed,high,dashboard_shell|stripdown,
20260413_040720_gp_ustXUBqQ,20260413_040720_gp_ustXUBqQ.jpg,photos/20260413_040720_gp_ustXUBqQ.jpg,2026-04-13,04:07:20,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260413_040739,20260413_040739.jpg,photos/20260413_040739.jpg,2026-04-13,04:07:39,photo,engine_bay,engine_bay_overview,stripdown_cataloguing,partially_disassembled,high,engine|bay,
20260413_040741_gp_qaN1goSg,20260413_040741_gp_qaN1goSg.jpg,photos/20260413_040741_gp_qaN1goSg.jpg,2026-04-13,04:07:41,photo,body_floor,floor_pan_rust_zones,rust_assessment,corrosion_visible,high,floor_pan|rust|inspection,
20260414_000833_gp_7PzMcRKw,20260414_000833_gp_7PzMcRKw.jpg,photos/20260414_000833_gp_7PzMcRKw.jpg,2026-04-14,00:08:33,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260417_000213_gp_Fb3CsGNw,20260417_000213_gp_Fb3CsGNw.mp4,photos/20260417_000213_gp_Fb3CsGNw.mp4,2026-04-17,00:02:13,video,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260417_001245_gp_DAdHbluw,20260417_001245_gp_DAdHbluw.jpg,photos/20260417_001245_gp_DAdHbluw.jpg,2026-04-17,00:12:45,photo,documentation_reference,reference_media,reference_material,reference_only,low,reference,
20260419_190643_gp_UM5SilTQ,20260419_190643_gp_UM5SilTQ.jpg,photos/20260419_190643_gp_UM5SilTQ.jpg,2026-04-19,19:06:43,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190654_gp_1EaxkrUA,20260419_190654_gp_1EaxkrUA.jpg,photos/20260419_190654_gp_1EaxkrUA.jpg,2026-04-19,19:06:54,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190707_gp_WCc87lEg,20260419_190707_gp_WCc87lEg.jpg,photos/20260419_190707_gp_WCc87lEg.jpg,2026-04-19,19:07:07,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190736_gp_ymvXBmNA,20260419_190736_gp_ymvXBmNA.jpg,photos/20260419_190736_gp_ymvXBmNA.jpg,2026-04-19,19:07:36,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190741_gp_C3FddI9g,20260419_190741_gp_C3FddI9g.jpg,photos/20260419_190741_gp_C3FddI9g.jpg,2026-04-19,19:07:41,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190749_gp_AtrQSXHA,20260419_190749_gp_AtrQSXHA.jpg,photos/20260419_190749_gp_AtrQSXHA.jpg,2026-04-19,19:07:49,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_190806_gp_9yVHtwgA,20260419_190806_gp_9yVHtwgA.jpg,photos/20260419_190806_gp_9yVHtwgA.jpg,2026-04-19,19:08:06,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_195946_gp_9VNxVqNA,20260419_195946_gp_9VNxVqNA.jpg,photos/20260419_195946_gp_9VNxVqNA.jpg,2026-04-19,19:59:46,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_195953_gp_jcuNBa7A,20260419_195953_gp_jcuNBa7A.jpg,photos/20260419_195953_gp_jcuNBa7A.jpg,2026-04-19,19:59:53,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_200010_gp_Ji1aE9VA,20260419_200010_gp_Ji1aE9VA.jpg,photos/20260419_200010_gp_Ji1aE9VA.jpg,2026-04-19,20:00:10,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_215643_gp_FrpBYfhg,20260419_215643_gp_FrpBYfhg.jpg,photos/20260419_215643_gp_FrpBYfhg.jpg,2026-04-19,21:56:43,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233447_gp_PoxOLWzA,20260419_233447_gp_PoxOLWzA.jpg,photos/20260419_233447_gp_PoxOLWzA.jpg,2026-04-19,23:34:47,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233453_gp_22sPjt7w,20260419_233453_gp_22sPjt7w.jpg,photos/20260419_233453_gp_22sPjt7w.jpg,2026-04-19,23:34:53,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233459_gp_97cE5SDg,20260419_233459_gp_97cE5SDg.jpg,photos/20260419_233459_gp_97cE5SDg.jpg,2026-04-19,23:34:59,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233503_gp_ou2QmOlg,20260419_233503_gp_ou2QmOlg.jpg,photos/20260419_233503_gp_ou2QmOlg.jpg,2026-04-19,23:35:03,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233509_gp_wSi4jvkg,20260419_233509_gp_wSi4jvkg.jpg,photos/20260419_233509_gp_wSi4jvkg.jpg,2026-04-19,23:35:09,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233533_gp_iCh0ufxg,20260419_233533_gp_iCh0ufxg.jpg,photos/20260419_233533_gp_iCh0ufxg.jpg,2026-04-19,23:35:33,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233537_gp_wOyhz5Ig,20260419_233537_gp_wOyhz5Ig.jpg,photos/20260419_233537_gp_wOyhz5Ig.jpg,2026-04-19,23:35:37,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233542_gp_J2L6BBTA,20260419_233542_gp_J2L6BBTA.jpg,photos/20260419_233542_gp_J2L6BBTA.jpg,2026-04-19,23:35:42,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233546_gp_DwTmyUjg,20260419_233546_gp_DwTmyUjg.jpg,photos/20260419_233546_gp_DwTmyUjg.jpg,2026-04-19,23:35:46,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233554_gp_deY3Bp1Q,20260419_233554_gp_deY3Bp1Q.jpg,photos/20260419_233554_gp_deY3Bp1Q.jpg,2026-04-19,23:35:54,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233557_gp_tRTGMCkA,20260419_233557_gp_tRTGMCkA.jpg,photos/20260419_233557_gp_tRTGMCkA.jpg,2026-04-19,23:35:57,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233600_gp_RtAlGhiw,20260419_233600_gp_RtAlGhiw.jpg,photos/20260419_233600_gp_RtAlGhiw.jpg,2026-04-19,23:36:00,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233604_gp_w2RGeSDw,20260419_233604_gp_w2RGeSDw.jpg,photos/20260419_233604_gp_w2RGeSDw.jpg,2026-04-19,23:36:04,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233611_gp_ZTzlGIBQ,20260419_233611_gp_ZTzlGIBQ.jpg,photos/20260419_233611_gp_ZTzlGIBQ.jpg,2026-04-19,23:36:11,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233615_gp_x1gw9yjQ,20260419_233615_gp_x1gw9yjQ.jpg,photos/20260419_233615_gp_x1gw9yjQ.jpg,2026-04-19,23:36:15,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233618_gp_LfqYop9Q,20260419_233618_gp_LfqYop9Q.jpg,photos/20260419_233618_gp_LfqYop9Q.jpg,2026-04-19,23:36:18,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233624_gp_kOmMmuGA,20260419_233624_gp_kOmMmuGA.jpg,photos/20260419_233624_gp_kOmMmuGA.jpg,2026-04-19,23:36:24,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233632_gp_2f83Gurw,20260419_233632_gp_2f83Gurw.jpg,photos/20260419_233632_gp_2f83Gurw.jpg,2026-04-19,23:36:32,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260419_233644_gp_soVo9bOg,20260419_233644_gp_soVo9bOg.jpg,photos/20260419_233644_gp_soVo9bOg.jpg,2026-04-19,23:36:44,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,wing|body_lift|stripdown,
20260420_005132_gp_MgOMVKpQ,20260420_005132_gp_MgOMVKpQ.jpeg,photos/20260420_005132_gp_MgOMVKpQ.jpeg,2026-04-20,00:51:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_005143_gp_5JtjMOoA,20260420_005143_gp_5JtjMOoA.jpeg,photos/20260420_005143_gp_5JtjMOoA.jpeg,2026-04-20,00:51:43,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_005201_gp_WEoLBuzQ,20260420_005201_gp_WEoLBuzQ.jpeg,photos/20260420_005201_gp_WEoLBuzQ.jpeg,2026-04-20,00:52:01,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_005240_gp_2gDmDYfQ,20260420_005240_gp_2gDmDYfQ.jpeg,photos/20260420_005240_gp_2gDmDYfQ.jpeg,2026-04-20,00:52:40,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_010535_gp_r3KU0Asw,20260420_010535_gp_r3KU0Asw.jpg,photos/20260420_010535_gp_r3KU0Asw.jpg,2026-04-20,01:05:35,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_013423_gp_albazLaw,20260420_013423_gp_albazLaw.jpeg,photos/20260420_013423_gp_albazLaw.jpeg,2026-04-20,01:34:23,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_013526_gp_WY73IuyA,20260420_013526_gp_WY73IuyA.jpeg,photos/20260420_013526_gp_WY73IuyA.jpeg,2026-04-20,01:35:26,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_013551_gp_Wytz9EgQ,20260420_013551_gp_Wytz9EgQ.jpeg,photos/20260420_013551_gp_Wytz9EgQ.jpeg,2026-04-20,01:35:51,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021209_gp_udHV0fWQ,20260420_021209_gp_udHV0fWQ.jpg,photos/20260420_021209_gp_udHV0fWQ.jpg,2026-04-20,02:12:09,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021220_gp_ayZTz1yA,20260420_021220_gp_ayZTz1yA.jpg,photos/20260420_021220_gp_ayZTz1yA.jpg,2026-04-20,02:12:20,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021227_gp_iHBRfJDA,20260420_021227_gp_iHBRfJDA.jpg,photos/20260420_021227_gp_iHBRfJDA.jpg,2026-04-20,02:12:27,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021237_gp_dXycbsEg,20260420_021237_gp_dXycbsEg.jpg,photos/20260420_021237_gp_dXycbsEg.jpg,2026-04-20,02:12:37,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021610_gp_zVUpSdRQ,20260420_021610_gp_zVUpSdRQ.jpg,photos/20260420_021610_gp_zVUpSdRQ.jpg,2026-04-20,02:16:10,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_021622_gp_jcdpj1IA,20260420_021622_gp_jcdpj1IA.jpg,photos/20260420_021622_gp_jcdpj1IA.jpg,2026-04-20,02:16:22,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030627_gp_JZ5qBIdQ,20260420_030627_gp_JZ5qBIdQ.jpg,photos/20260420_030627_gp_JZ5qBIdQ.jpg,2026-04-20,03:06:27,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030629_gp_A1t3Gmsg,20260420_030629_gp_A1t3Gmsg.jpg,photos/20260420_030629_gp_A1t3Gmsg.jpg,2026-04-20,03:06:29,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030629_gp_lK9WcHoQ,20260420_030629_gp_lK9WcHoQ.jpg,photos/20260420_030629_gp_lK9WcHoQ.jpg,2026-04-20,03:06:29,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030630_gp_DaGovutA,20260420_030630_gp_DaGovutA.jpg,photos/20260420_030630_gp_DaGovutA.jpg,2026-04-20,03:06:30,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030630_gp_PEicaJwA,20260420_030630_gp_PEicaJwA.jpg,photos/20260420_030630_gp_PEicaJwA.jpg,2026-04-20,03:06:30,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030630_gp_quMzyJPQ,20260420_030630_gp_quMzyJPQ.jpg,photos/20260420_030630_gp_quMzyJPQ.jpg,2026-04-20,03:06:30,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030631_gp_iDWYrl3A,20260420_030631_gp_iDWYrl3A.jpg,photos/20260420_030631_gp_iDWYrl3A.jpg,2026-04-20,03:06:31,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030631_gp_u2nEsyAw,20260420_030631_gp_u2nEsyAw.jpg,photos/20260420_030631_gp_u2nEsyAw.jpg,2026-04-20,03:06:31,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030631_gp_ZpcUSSzA,20260420_030631_gp_ZpcUSSzA.jpg,photos/20260420_030631_gp_ZpcUSSzA.jpg,2026-04-20,03:06:31,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_DdAWqFQA,20260420_030632_gp_DdAWqFQA.jpg,photos/20260420_030632_gp_DdAWqFQA.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_mCed4m4g,20260420_030632_gp_mCed4m4g.jpg,photos/20260420_030632_gp_mCed4m4g.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_OUq1OEtg,20260420_030632_gp_OUq1OEtg.jpg,photos/20260420_030632_gp_OUq1OEtg.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_QRqQtUWw,20260420_030632_gp_QRqQtUWw.jpg,photos/20260420_030632_gp_QRqQtUWw.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_RmN3cKng,20260420_030632_gp_RmN3cKng.jpg,photos/20260420_030632_gp_RmN3cKng.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030632_gp_TJpOuU0Q,20260420_030632_gp_TJpOuU0Q.jpg,photos/20260420_030632_gp_TJpOuU0Q.jpg,2026-04-20,03:06:32,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030633_gp_HrxKzXKQ,20260420_030633_gp_HrxKzXKQ.jpg,photos/20260420_030633_gp_HrxKzXKQ.jpg,2026-04-20,03:06:33,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030633_gp_qCEN9b4Q,20260420_030633_gp_qCEN9b4Q.jpg,photos/20260420_030633_gp_qCEN9b4Q.jpg,2026-04-20,03:06:33,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_030814_gp_YDHO2eUQ,20260420_030814_gp_YDHO2eUQ.jpg,photos/20260420_030814_gp_YDHO2eUQ.jpg,2026-04-20,03:08:14,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260420_201801_gp_NvXIaGBw,20260420_201801_gp_NvXIaGBw.jpg,photos/20260420_201801_gp_NvXIaGBw.jpg,2026-04-20,20:18:01,photo,procurement_inventory,service_parts_and_order_confirmations,procurement_reconciliation,bench_prep,high,service_parts|filter|package|part_numbers|order_confirmation,Received service part packaging confirmation (filter pack).
20260420_201814_gp_IHb6FfXg,20260420_201814_gp_IHb6FfXg.jpg,photos/20260420_201814_gp_IHb6FfXg.jpg,2026-04-20,20:18:14,photo,procurement_inventory,service_parts_and_order_confirmations,procurement_reconciliation,bench_prep,high,service_parts|thermostat|package|part_numbers|order_confirmation,Received service part label confirmation (thermostat 90916-03118).
20260420_221819_gp_YV69fbvA,20260420_221819_gp_YV69fbvA.jpg,photos/20260420_221819_gp_YV69fbvA.jpg,2026-04-20,22:18:19,photo,procurement_inventory,hidden_diesel_cutoff_switch_hardware,procurement_reconciliation,bench_prep,high,electrical|switch|hidden_diesel_cutoff|package|order_confirmation,"Hidden diesel cutoff switch order part, received and awaiting installation."
20260420_221819_gp_YV69fbvA_2,20260420_221819_gp_YV69fbvA_2.jpg,photos/20260420_221819_gp_YV69fbvA_2.jpg,2026-04-20,22:18:19,photo,engine_bay,engine_interior_and_stripdown_detail,stripdown_cataloguing,partially_disassembled,medium,engine|interior|stripdown,
20260421_000440_gp_mHfhDt5Q,20260421_000440_gp_mHfhDt5Q.mp4,photos/20260421_000440_gp_mHfhDt5Q.mp4,2026-04-21,00:04:40,video,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_000442_gp_BwZ9MrsQ,20260421_000442_gp_BwZ9MrsQ.mp4,photos/20260421_000442_gp_BwZ9MrsQ.mp4,2026-04-21,00:04:42,video,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_000445_gp_NZmyXtiA,20260421_000445_gp_NZmyXtiA.mp4,photos/20260421_000445_gp_NZmyXtiA.mp4,2026-04-21,00:04:45,video,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_000447_gp_i5bdcJiQ,20260421_000447_gp_i5bdcJiQ.mp4,photos/20260421_000447_gp_i5bdcJiQ.mp4,2026-04-21,00:04:47,video,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_000450_gp_6V9noMHA,20260421_000450_gp_6V9noMHA.mp4,photos/20260421_000450_gp_6V9noMHA.mp4,2026-04-21,00:04:50,video,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_192813_gp_0jvYAo8g,20260421_192813_gp_0jvYAo8g.jpg,photos/20260421_192813_gp_0jvYAo8g.jpg,2026-04-21,19:28:13,photo,interior_cabin,dashboard_switch_and_control_hardware,electrical_rework,control_hardware_test_fit,high,interior|dash|switch|controls,
20260421_192813_gp_0jvYAo8g_2,20260421_192813_gp_0jvYAo8g_2.jpg,photos/20260421_192813_gp_0jvYAo8g_2.jpg,2026-04-21,19:28:13,photo,body_exterior,wing_removal_and_body_lift_prep,stripdown_cataloguing,components_removed_or_ready_for_lift,medium,body_lift|body_shell|stripdown,
20260421_194401_gp_1dY3fLdw,20260421_194401_gp_1dY3fLdw.jpeg,photos/20260421_194401_gp_1dY3fLdw.jpeg,2026-04-21,19:44:01,photo,interior_cabin,dashboard_switch_and_control_hardware,electrical_rework,control_hardware_test_fit,high,interior|dash|switch|controls,
20260422_003700_gp_gFb0LBcw,20260422_003700_gp_gFb0LBcw.jpg,photos/20260422_003700_gp_gFb0LBcw.jpg,2026-04-22,00:37:00,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004241_gp_hASLbowg,20260422_004241_gp_hASLbowg.jpg,photos/20260422_004241_gp_hASLbowg.jpg,2026-04-22,00:42:41,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004254_gp_SplHLSYA,20260422_004254_gp_SplHLSYA.jpg,photos/20260422_004254_gp_SplHLSYA.jpg,2026-04-22,00:42:54,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004257_gp_cxEZbZoQ,20260422_004257_gp_cxEZbZoQ.jpg,photos/20260422_004257_gp_cxEZbZoQ.jpg,2026-04-22,00:42:57,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004301_gp_SU89hisw,20260422_004301_gp_SU89hisw.jpg,photos/20260422_004301_gp_SU89hisw.jpg,2026-04-22,00:43:01,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004306_gp_vGlNr2UA,20260422_004306_gp_vGlNr2UA.jpg,photos/20260422_004306_gp_vGlNr2UA.jpg,2026-04-22,00:43:06,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004311_gp_994KQ0Pw,20260422_004311_gp_994KQ0Pw.jpg,photos/20260422_004311_gp_994KQ0Pw.jpg,2026-04-22,00:43:11,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004319_gp_Ttqz46Sw,20260422_004319_gp_Ttqz46Sw.jpg,photos/20260422_004319_gp_Ttqz46Sw.jpg,2026-04-22,00:43:19,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004319_gp_Ttqz46Sw_2,20260422_004319_gp_Ttqz46Sw_2.jpg,photos/20260422_004319_gp_Ttqz46Sw_2.jpg,2026-04-22,00:43:19,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004323_gp_JD88KuWQ,20260422_004323_gp_JD88KuWQ.jpg,photos/20260422_004323_gp_JD88KuWQ.jpg,2026-04-22,00:43:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004323_gp_JD88KuWQ_2,20260422_004323_gp_JD88KuWQ_2.jpg,photos/20260422_004323_gp_JD88KuWQ_2.jpg,2026-04-22,00:43:23,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004332_gp_7d5uYWQQ,20260422_004332_gp_7d5uYWQQ.jpg,photos/20260422_004332_gp_7d5uYWQQ.jpg,2026-04-22,00:43:32,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
20260422_004332_gp_7d5uYWQQ_2,20260422_004332_gp_7d5uYWQQ_2.jpg,photos/20260422_004332_gp_7d5uYWQQ_2.jpg,2026-04-22,00:43:32,photo,chassis_underside,frame_floor_underside_and_lines,underside_inspection,inspection_in_progress,medium,body_off|chassis|frame|inspection,
