file_name,relative_path,component_group,stage,confidence,decision,reason,target_relative_path
20260405_234652.jpg,photos/20260405_234652.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260405_234654_gp_P3KYxxIA.jpg,photos/20260405_234654_gp_P3KYxxIA.jpg,chassis_underside,underside_inspection,medium,keep,keyword_car_match,
20260405_234802.jpg,photos/20260405_234802.jpg,chassis_underside,underside_inspection,medium,keep,keyword_car_match,
20260405_234811.jpg,photos/20260405_234811.jpg,chassis_underside,underside_inspection,high,keep,component_group_not_reference,
20260405_234812_gp_twNBeWvQ.jpg,photos/20260405_234812_gp_twNBeWvQ.jpg,chassis_underside,underside_inspection,medium,keep,keyword_car_match,
20260405_234839.jpg,photos/20260405_234839.jpg,chassis_underside,underside_inspection,medium,keep,keyword_car_match,
20260405_234840_gp_IoFfvLNw.jpg,photos/20260405_234840_gp_IoFfvLNw.jpg,chassis_underside,underside_inspection,medium,keep,keyword_car_match,
20260406_030839_gp_VYKBhRNA.jpg,photos/20260406_030839_gp_VYKBhRNA.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260406_030955.jpg,photos/20260406_030955.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260406_030958_gp_Zt93jqLQ.jpg,photos/20260406_030958_gp_Zt93jqLQ.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260406_031010.jpg,photos/20260406_031010.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260406_031013_gp_Rlzc9rXQ.jpg,photos/20260406_031013_gp_Rlzc9rXQ.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260408_211754.jpg,photos/20260408_211754.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_211756_gp_UFEU6uIA.jpg,photos/20260408_211756_gp_UFEU6uIA.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_211804.jpg,photos/20260408_211804.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_211806_gp_TbbCJsoQ.jpg,photos/20260408_211806_gp_TbbCJsoQ.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_211812.jpg,photos/20260408_211812.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_211814_gp_hJ3szRKQ.jpg,photos/20260408_211814_gp_hJ3szRKQ.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_212832.jpg,photos/20260408_212832.jpg,window_hardware,hardware_refinish,high,keep,component_group_not_reference,
20260408_212835_gp_nwY1TOwQ.jpg,photos/20260408_212835_gp_nwY1TOwQ.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_212839.jpg,photos/20260408_212839.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_212841_gp_y9GxLOZg.jpg,photos/20260408_212841_gp_y9GxLOZg.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_212846.jpg,photos/20260408_212846.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260408_212849_gp_VJjse8gw.jpg,photos/20260408_212849_gp_VJjse8gw.jpg,removable_panels,hardware_refinish,high,keep,keyword_car_match,
20260410_013927.jpg,photos/20260410_013927.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_013928_gp_rqj3LuUw.jpg,photos/20260410_013928_gp_rqj3LuUw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_022406.jpg,photos/20260410_022406.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_022406_gp_WYXg14Mg.jpg,photos/20260410_022406_gp_WYXg14Mg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031722.jpg,photos/20260410_031722.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031723_gp_NA7IGHnA.jpg,photos/20260410_031723_gp_NA7IGHnA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031735.jpg,photos/20260410_031735.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031735_gp_kiTH5tGA.jpg,photos/20260410_031735_gp_kiTH5tGA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031744.jpg,photos/20260410_031744.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031744_gp_30vw5Qdg.jpg,photos/20260410_031744_gp_30vw5Qdg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031815.jpg,photos/20260410_031815.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_031816_gp_cR0vVAUg.jpg,photos/20260410_031816_gp_cR0vVAUg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152224.jpg,photos/20260410_152224.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152224_gp_Si6xm2xQ.jpg,photos/20260410_152224_gp_Si6xm2xQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152230.jpg,photos/20260410_152230.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152230_gp_tEpRYrgw.jpg,photos/20260410_152230_gp_tEpRYrgw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152241.jpg,photos/20260410_152241.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152241_gp_aPA056wg.jpg,photos/20260410_152241_gp_aPA056wg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152246.jpg,photos/20260410_152246.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152246_gp_1F9KqbNg.jpg,photos/20260410_152246_gp_1F9KqbNg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152305.jpg,photos/20260410_152305.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_152305_gp_VY7q0OAg.jpg,photos/20260410_152305_gp_VY7q0OAg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161521.jpg,photos/20260410_161521.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161521_gp_OdsV8Jfg.jpg,photos/20260410_161521_gp_OdsV8Jfg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161558.jpg,photos/20260410_161558.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161558_gp_3odCNgEQ.jpg,photos/20260410_161558_gp_3odCNgEQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161919.jpg,photos/20260410_161919.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_161919_gp_xnE3W9nQ.jpg,photos/20260410_161919_gp_xnE3W9nQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_171211.jpg,photos/20260410_171211.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_171211_gp_Uu2biaEA.jpg,photos/20260410_171211_gp_Uu2biaEA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181010_gp_ERldjiWQ.jpg,photos/20260410_181010_gp_ERldjiWQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181110_gp_GeFF0hyg.jpg,photos/20260410_181110_gp_GeFF0hyg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181117_gp_VkazaU8g.jpg,photos/20260410_181117_gp_VkazaU8g.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181127_gp_JYj0kBtA.jpg,photos/20260410_181127_gp_JYj0kBtA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181145_gp_trqziD9w.jpg,photos/20260410_181145_gp_trqziD9w.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_181153_gp_qrlIG9Jg.jpg,photos/20260410_181153_gp_qrlIG9Jg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_182349_gp_GkTmsROg.jpg,photos/20260410_182349_gp_GkTmsROg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_182424_gp_48iqI43w.jpg,photos/20260410_182424_gp_48iqI43w.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_182733_gp_53YGQ88w.jpg,photos/20260410_182733_gp_53YGQ88w.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_182825_gp_Sma4A1tw.jpg,photos/20260410_182825_gp_Sma4A1tw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_183145_gp_8T8rNHbA.jpg,photos/20260410_183145_gp_8T8rNHbA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_183545_gp_6REyweSw.jpg,photos/20260410_183545_gp_6REyweSw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_184310_gp_iUReC6rw.jpg,photos/20260410_184310_gp_iUReC6rw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_184352_gp_EonAOl1Q.jpg,photos/20260410_184352_gp_EonAOl1Q.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185317_gp_ZE6FscRQ.jpg,photos/20260410_185317_gp_ZE6FscRQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185326_gp_sU4VoiEw.jpg,photos/20260410_185326_gp_sU4VoiEw.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185330.jpg,photos/20260410_185330.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185331_gp_1xsXqb1w.jpg,photos/20260410_185331_gp_1xsXqb1w.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185919.jpg,photos/20260410_185919.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_185920_gp_5azmXxKA.jpg,photos/20260410_185920_gp_5azmXxKA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_201518_gp_cmbHWXsQ.jpg,photos/20260410_201518_gp_cmbHWXsQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_202220_gp_U3QfMT6Q.jpg,photos/20260410_202220_gp_U3QfMT6Q.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_202224_gp_WdlDKm8Q.jpg,photos/20260410_202224_gp_WdlDKm8Q.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_202228_gp_oYEtAYJQ.jpg,photos/20260410_202228_gp_oYEtAYJQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_202235.jpg,photos/20260410_202235.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_202237_gp_3ukqdjnQ.jpg,photos/20260410_202237_gp_3ukqdjnQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_212304.jpg,photos/20260410_212304.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_212305_gp_OSz8RLcQ.jpg,photos/20260410_212305_gp_OSz8RLcQ.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_230522.jpg,photos/20260410_230522.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_230524_gp_6KKNNmDA.jpg,photos/20260410_230524_gp_6KKNNmDA.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_230527.jpg,photos/20260410_230527.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260410_230529_gp_S6Puwnqg.jpg,photos/20260410_230529_gp_S6Puwnqg.jpg,procurement_inventory,procurement_reconciliation,high,keep,keyword_car_match,
20260411_065030.jpg,photos/20260411_065030.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_065032_gp_nShQBqwA.jpg,photos/20260411_065032_gp_nShQBqwA.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_071153.jpg,photos/20260411_071153.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_071155_gp_vFGJ415w.jpg,photos/20260411_071155_gp_vFGJ415w.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_071157.jpg,photos/20260411_071157.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_071159_gp_3matxuBg.jpg,photos/20260411_071159_gp_3matxuBg.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143125.jpg,photos/20260411_143125.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143127_gp_ZKLRVwVw.jpg,photos/20260411_143127_gp_ZKLRVwVw.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143135.jpg,photos/20260411_143135.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143136_gp_jEpok4ng.jpg,photos/20260411_143136_gp_jEpok4ng.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143141.jpg,photos/20260411_143141.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_143143_gp_kXn8JZ0w.jpg,photos/20260411_143143_gp_kXn8JZ0w.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_220207.jpg,photos/20260411_220207.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260411_220210_gp_YR8onehw.jpg,photos/20260411_220210_gp_YR8onehw.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260411_220214.jpg,photos/20260411_220214.jpg,chassis_underside,underside_inspection,high,keep,keyword_car_match,
20260411_220217_gp_dpH3Q75A.jpg,photos/20260411_220217_gp_dpH3Q75A.jpg,procurement_inventory,procurement_reconciliation,high,keep,component_group_not_reference,
20260412_010623.jpg,photos/20260412_010623.jpg,removable_panels,hardware_refinish,medium,keep,component_group_not_reference,
20260412_010626_gp_4bK3TOAg.jpg,photos/20260412_010626_gp_4bK3TOAg.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010633.jpg,photos/20260412_010633.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010635_gp_rhjZ65YA.jpg,photos/20260412_010635_gp_rhjZ65YA.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010644.jpg,photos/20260412_010644.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010646_gp_vrcJK3ow.jpg,photos/20260412_010646_gp_vrcJK3ow.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010652.jpg,photos/20260412_010652.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010653_gp_jaxzr7Eg.jpg,photos/20260412_010653_gp_jaxzr7Eg.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010657.jpg,photos/20260412_010657.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010659_gp_6XtGS3yA.jpg,photos/20260412_010659_gp_6XtGS3yA.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010713.jpg,photos/20260412_010713.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_010714_gp_EVZz4yGw.jpg,photos/20260412_010714_gp_EVZz4yGw.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_215049_gp_gEiIZKzg.jpg,photos/20260412_215049_gp_gEiIZKzg.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_215136.jpg,photos/20260412_215136.jpg,engine_bay,stripdown_cataloguing,high,keep,keyword_car_match,
20260412_215138_gp_F42aBJGg.jpg,photos/20260412_215138_gp_F42aBJGg.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_215152.jpg,photos/20260412_215152.jpg,engine_bay,stripdown_cataloguing,high,keep,keyword_car_match,
20260412_215154_gp_hDRTkV1A.jpg,photos/20260412_215154_gp_hDRTkV1A.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_223216.jpg,photos/20260412_223216.jpg,body_exterior,removed_parts_cataloguing,high,keep,component_group_not_reference,
20260412_223218_gp_fqniQhNQ.jpg,photos/20260412_223218_gp_fqniQhNQ.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_223534.jpg,photos/20260412_223534.jpg,body_exterior,hardware_refinish,high,keep,component_group_not_reference,
20260412_223537_gp_kVu8OFJA.jpg,photos/20260412_223537_gp_kVu8OFJA.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260412_223539.jpg,photos/20260412_223539.jpg,body_exterior,hardware_refinish,high,keep,keyword_car_match,
20260412_223541_gp_QFRecOgQ.jpg,photos/20260412_223541_gp_QFRecOgQ.jpg,removable_panels,hardware_refinish,high,keep,component_group_not_reference,
20260413_005435.jpg,photos/20260413_005435.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005437_gp_84WzM92A.jpg,photos/20260413_005437_gp_84WzM92A.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005516.jpg,photos/20260413_005516.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005520_gp_cPf1PDAg.jpg,photos/20260413_005520_gp_cPf1PDAg.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005523.jpg,photos/20260413_005523.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005526_gp_ZYnYrDDg.jpg,photos/20260413_005526_gp_ZYnYrDDg.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005529.jpg,photos/20260413_005529.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005531_gp_5VurJvdg.jpg,photos/20260413_005531_gp_5VurJvdg.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005533.jpg,photos/20260413_005533.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005536_gp_uRDvn2kA.jpg,photos/20260413_005536_gp_uRDvn2kA.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005539.jpg,photos/20260413_005539.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005541_gp_VqPVagSA.jpg,photos/20260413_005541_gp_VqPVagSA.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005544.jpg,photos/20260413_005544.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005546_gp_glIC58mQ.jpg,photos/20260413_005546_gp_glIC58mQ.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005548.jpg,photos/20260413_005548.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005551_gp_y6PbqNVQ.jpg,photos/20260413_005551_gp_y6PbqNVQ.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005553.jpg,photos/20260413_005553.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005556_gp_mETmRUJA.jpg,photos/20260413_005556_gp_mETmRUJA.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005558.jpg,photos/20260413_005558.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_005601_gp_E3YGYWYA.jpg,photos/20260413_005601_gp_E3YGYWYA.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_010015_gp_MojZAWnA.jpg,photos/20260413_010015_gp_MojZAWnA.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_011132.jpg,photos/20260413_011132.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_011134_gp_9vemLPAg.jpg,photos/20260413_011134_gp_9vemLPAg.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_011158.jpg,photos/20260413_011158.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_011201_gp_MCfZNiqw.jpg,photos/20260413_011201_gp_MCfZNiqw.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_040659.jpg,photos/20260413_040659.jpg,body_floor,stripdown_cataloguing,high,keep,keyword_car_match,
20260413_040700_gp_uZTDVpIw.jpg,photos/20260413_040700_gp_uZTDVpIw.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_040719.jpg,photos/20260413_040719.jpg,interior_cabin,stripdown_cataloguing,high,keep,keyword_car_match,
20260413_040720_gp_ustXUBqQ.jpg,photos/20260413_040720_gp_ustXUBqQ.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260413_040739.jpg,photos/20260413_040739.jpg,engine_bay,stripdown_cataloguing,high,keep,keyword_car_match,
20260413_040741_gp_qaN1goSg.jpg,photos/20260413_040741_gp_qaN1goSg.jpg,body_floor,rust_assessment,high,keep,keyword_car_match,
20260414_000833_gp_7PzMcRKw.jpg,photos/20260414_000833_gp_7PzMcRKw.jpg,documentation_reference,reference_material,low,flagged_non_car,reference_low_confidence,
20260417_000213_gp_Fb3CsGNw.mp4,photos/20260417_000213_gp_Fb3CsGNw.mp4,documentation_reference,reference_material,low,flagged_non_car,reference_low_confidence,
20260417_001245_gp_DAdHbluw.jpg,photos/20260417_001245_gp_DAdHbluw.jpg,documentation_reference,reference_material,low,flagged_non_car,reference_low_confidence,
20260419_190643_gp_UM5SilTQ.jpg,photos/20260419_190643_gp_UM5SilTQ.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190654_gp_1EaxkrUA.jpg,photos/20260419_190654_gp_1EaxkrUA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190707_gp_WCc87lEg.jpg,photos/20260419_190707_gp_WCc87lEg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190736_gp_ymvXBmNA.jpg,photos/20260419_190736_gp_ymvXBmNA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190741_gp_C3FddI9g.jpg,photos/20260419_190741_gp_C3FddI9g.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190749_gp_AtrQSXHA.jpg,photos/20260419_190749_gp_AtrQSXHA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_190806_gp_9yVHtwgA.jpg,photos/20260419_190806_gp_9yVHtwgA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_195946_gp_9VNxVqNA.jpg,photos/20260419_195946_gp_9VNxVqNA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_195953_gp_jcuNBa7A.jpg,photos/20260419_195953_gp_jcuNBa7A.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_200010_gp_Ji1aE9VA.jpg,photos/20260419_200010_gp_Ji1aE9VA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_215643_gp_FrpBYfhg.jpg,photos/20260419_215643_gp_FrpBYfhg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233447_gp_PoxOLWzA.jpg,photos/20260419_233447_gp_PoxOLWzA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233453_gp_22sPjt7w.jpg,photos/20260419_233453_gp_22sPjt7w.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233459_gp_97cE5SDg.jpg,photos/20260419_233459_gp_97cE5SDg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233503_gp_ou2QmOlg.jpg,photos/20260419_233503_gp_ou2QmOlg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233509_gp_wSi4jvkg.jpg,photos/20260419_233509_gp_wSi4jvkg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233533_gp_iCh0ufxg.jpg,photos/20260419_233533_gp_iCh0ufxg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233537_gp_wOyhz5Ig.jpg,photos/20260419_233537_gp_wOyhz5Ig.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233542_gp_J2L6BBTA.jpg,photos/20260419_233542_gp_J2L6BBTA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233546_gp_DwTmyUjg.jpg,photos/20260419_233546_gp_DwTmyUjg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233554_gp_deY3Bp1Q.jpg,photos/20260419_233554_gp_deY3Bp1Q.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233557_gp_tRTGMCkA.jpg,photos/20260419_233557_gp_tRTGMCkA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233600_gp_RtAlGhiw.jpg,photos/20260419_233600_gp_RtAlGhiw.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233604_gp_w2RGeSDw.jpg,photos/20260419_233604_gp_w2RGeSDw.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233611_gp_ZTzlGIBQ.jpg,photos/20260419_233611_gp_ZTzlGIBQ.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233615_gp_x1gw9yjQ.jpg,photos/20260419_233615_gp_x1gw9yjQ.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233618_gp_LfqYop9Q.jpg,photos/20260419_233618_gp_LfqYop9Q.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233624_gp_kOmMmuGA.jpg,photos/20260419_233624_gp_kOmMmuGA.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233632_gp_2f83Gurw.jpg,photos/20260419_233632_gp_2f83Gurw.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260419_233644_gp_soVo9bOg.jpg,photos/20260419_233644_gp_soVo9bOg.jpg,body_exterior,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_005132_gp_MgOMVKpQ.jpeg,photos/20260420_005132_gp_MgOMVKpQ.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_005143_gp_5JtjMOoA.jpeg,photos/20260420_005143_gp_5JtjMOoA.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_005201_gp_WEoLBuzQ.jpeg,photos/20260420_005201_gp_WEoLBuzQ.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_005240_gp_2gDmDYfQ.jpeg,photos/20260420_005240_gp_2gDmDYfQ.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_010535_gp_r3KU0Asw.jpg,photos/20260420_010535_gp_r3KU0Asw.jpg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_013423_gp_albazLaw.jpeg,photos/20260420_013423_gp_albazLaw.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
20260420_013526_gp_WY73IuyA.jpeg,photos/20260420_013526_gp_WY73IuyA.jpeg,engine_bay,stripdown_cataloguing,medium,keep,keyword_car_match,
